id,target
0,8.054518
5,8.368865
15,8.389555
16,8.482956
17,8.1355
19,8.311623
20,8.506407
21,7.8745956
23,8.104425
29,8.321455
31,8.351814
32,7.785834
33,8.404101
34,8.204611
35,8.463899
37,8.354257
38,8.156271
39,8.327662
40,8.446622
44,7.997579
49,7.981716
53,8.298435
56,8.158743
60,8.30635
61,7.586339
63,8.208947
64,8.402951
66,8.453191
70,8.071644
71,8.344483
72,8.554348
75,8.068588
76,8.056753
78,8.282053
85,8.418888
86,7.8697042
89,8.436337
90,8.430355
92,7.7818093
93,8.242443
94,8.382833
100,7.9946313
101,8.335849
102,8.433287
105,7.822239
106,8.4162655
107,8.291506
108,8.156322
109,8.3457775
112,8.391092
113,8.239363
116,8.2094345
117,8.339639
118,8.42618
120,8.00287
129,8.364077
130,8.13901
132,8.146216
133,8.456684
134,8.259157
136,8.416273
137,8.201453
141,8.041167
142,8.353732
152,7.9762397
154,8.190585
156,8.226319
160,7.816449
161,8.13511
166,8.220423
170,8.250256
173,8.015886
174,7.881006
175,8.193774
179,8.378752
182,8.064314
186,8.000586
188,8.221888
189,8.292093
191,8.163545
193,8.335277
194,8.11302
195,7.9836516
196,7.971563
197,8.189669
199,8.236841
200,8.0479
202,8.412523
203,8.374889
204,8.458143
206,8.092058
207,8.4990225
212,7.9205446
217,8.018446
218,7.9403048
220,8.691022
224,7.885717
225,8.171458
229,8.487738
230,8.414735
234,8.132733
235,8.135128
238,8.080853
239,8.511748
241,8.158783
243,8.122317
245,7.6574287
247,8.166151
251,8.3903675
252,8.056408
253,8.403728
255,8.17344
256,8.279201
258,8.618109
259,8.462487
260,8.057516
263,7.6825533
264,8.464661
266,8.278372
267,8.236471
268,8.410719
270,8.4498625
273,8.201189
274,8.454924
275,8.114988
276,8.025751
277,8.43033
281,8.338142
282,8.212229
285,8.231867
292,8.199094
293,7.9895005
295,8.08169
298,8.140432
299,8.515139
300,8.385824
301,7.9466553
302,7.8499327
309,8.171704
311,8.382551
316,8.340963
317,8.011622
319,8.208677
321,8.143588
322,8.291792
324,8.369194
328,7.9536347
329,8.497827
331,8.416543
334,8.176311
337,8.068204
338,8.177073
340,8.505405
344,8.253485
349,7.803968
350,7.6870146
351,8.474321
354,8.042654
356,8.352064
358,8.008721
361,8.669268
364,8.29185
365,8.581125
370,7.9715905
372,8.283915
374,8.327898
375,7.79194
376,8.259466
379,8.327501
380,8.403488
382,8.100205
383,8.332309
385,8.460874
389,8.306977
392,8.539292
394,8.121192
395,8.401678
398,7.8780317
400,8.041702
402,8.422215
403,8.228634
406,8.59305
410,8.086725
412,8.318441
413,8.24148
417,8.064974
418,8.266848
419,8.521878
420,8.235974
423,8.255762
424,8.395104
426,8.424868
427,7.957865
432,8.000277
434,8.02005
438,8.460829
441,8.288334
443,8.390796
448,8.386049
449,8.361661
451,8.293418
452,8.262587
457,8.586891
458,8.169945
459,8.420348
464,8.3193
465,8.266016
467,8.144164
471,8.217072
472,7.864272
477,8.109237
478,8.236391
480,8.291368
483,8.260171
487,8.246391
489,8.188026
491,8.197713
492,8.1127825
496,8.113777
500,8.278944
501,8.095035
502,8.372652
503,8.271201
505,8.097576
506,7.8944407
514,7.968619
517,7.960008
519,8.102898
522,8.154486
523,8.396492
528,8.204912
530,8.02196
532,8.114982
535,8.207082
538,8.04807
542,8.441376
546,8.115582
548,7.887023
550,8.14821
555,8.557202
557,8.068083
559,8.216201
560,8.536004
562,8.196842
566,8.244137
567,8.392412
569,8.2980175
571,8.328415
572,8.312748
574,8.2882395
577,8.251608
581,8.421512
583,8.506595
587,8.2077465
590,7.9825196
592,8.260114
593,8.298944
608,8.603679
612,8.135508
614,8.449356
616,8.471724
617,8.199544
625,8.137675
626,8.2714405
631,7.9328623
633,8.241319
636,8.128474
639,8.083422
641,8.02117
642,7.827292
644,8.276615
645,7.953051
646,8.577642
647,8.110417
649,8.592834
650,8.489159
651,7.9797835
653,7.9924827
655,8.368754
656,8.712568
662,8.241241
669,8.345192
670,8.327578
673,8.350912
674,7.9472566
675,7.8092346
685,7.8479524
688,8.330888
689,8.163452
690,8.380706
691,8.294954
696,8.311998
698,8.398163
700,8.383509
701,8.155333
702,8.199331
703,8.601015
704,7.6542954
706,8.289643
708,8.873352
716,8.347263
717,8.464441
718,8.2263565
719,7.7944274
720,8.304758
721,8.263061
723,7.953682
725,7.7061996
726,8.101396
728,8.433957
730,7.8807764
731,8.226595
734,8.398971
736,8.382004
739,8.2871065
743,8.450242
747,8.35436
749,8.411464
752,7.8776274
759,8.40176
763,7.9110093
764,7.72762
765,7.9611015
766,8.449079
769,8.220545
776,8.188695
778,7.779161
783,8.080449
784,8.178989
787,8.438855
791,7.854542
792,8.260095
796,8.499657
799,7.7399282
800,8.114088
801,8.354071
803,8.005911
804,7.928069
805,8.234836
806,8.223257
807,8.248083
809,8.070181
811,8.331543
813,8.037661
814,8.414804
815,7.846341
816,8.38512
818,8.106028
822,8.52827
828,8.243846
831,7.7690406
832,8.166281
834,7.8639426
835,8.633966
836,8.2388
838,8.212641
839,8.10362
842,8.117998
845,8.313864
846,8.602885
848,8.049295
852,7.9828367
856,8.454427
857,8.225702
860,8.25573
869,8.167687
871,8.045559
876,8.448853
885,8.477746
887,8.58157
888,8.382917
889,8.353523
891,7.5757194
895,8.381106
902,8.279793
903,8.612619
905,8.109479
907,8.118814
908,8.552216
909,8.191999
910,8.467891
911,8.022049
913,8.5334
914,8.4206915
916,7.9311686
917,8.07741
919,8.179609
923,8.271419
924,8.026923
925,8.302885
926,8.539534
929,8.433794
930,8.525253
931,8.197342
936,8.503807
937,8.306468
947,8.081207
949,8.246575
952,8.062468
955,8.60889
956,8.539041
961,8.225246
963,7.885167
964,7.836089
966,8.58529
968,8.331709
969,8.06615
971,8.426327
974,8.627908
980,8.127375
981,8.126455
982,8.399874
983,8.239849
984,8.010798
986,8.16012
992,8.476067
993,8.151842
994,8.406314
998,8.26385
999,7.882268
1004,8.670615
1006,8.03508
1007,8.070345
1011,8.91736
1012,8.101133
1014,8.03479
1020,8.392924
1021,8.37205
1023,8.005327
1025,7.857357
1026,8.118547
1027,8.109
1033,8.109926
1034,8.4040785
1038,8.164998
1040,8.3096695
1043,8.292164
1045,8.409338
1046,8.245381
1048,8.318469
1049,8.225833
1052,8.492086
1054,8.336166
1055,7.9408865
1056,8.240449
1058,8.326586
1060,8.647418
1064,8.091606
1067,7.9397917
1069,8.256198
1070,8.128941
1072,8.283925
1077,8.397918
1082,8.340216
