id,target
0,8.069311
5,8.381861
15,8.382624
16,8.491821
17,8.13005
19,8.28861
20,8.534464
21,7.896656
23,8.113947
29,8.336386
31,8.345983
32,7.7678695
33,8.4141445
34,8.180698
35,8.466827
37,8.378608
38,8.1767235
39,8.331102
40,8.434718
44,8.012524
49,7.9853973
53,8.29596
56,8.160208
60,8.305081
61,7.6006103
63,8.19019
64,8.4355135
66,8.454275
70,8.114176
71,8.342537
72,8.546725
75,8.058836
76,8.070611
78,8.271955
85,8.419771
86,7.8904176
89,8.450134
90,8.415785
92,7.7520456
93,8.236204
94,8.40197
100,8.008984
101,8.322306
102,8.446257
105,7.8149767
106,8.384386
107,8.301018
108,8.165429
109,8.329911
112,8.369453
113,8.242244
116,8.203883
117,8.323428
118,8.47299
120,7.9893484
129,8.377413
130,8.126854
132,8.138344
133,8.472291
134,8.247741
136,8.4164295
137,8.232115
141,8.0567875
142,8.375155
152,8.030088
154,8.193572
156,8.226486
160,7.836276
161,8.181865
166,8.223608
170,8.2523365
173,8.008469
174,7.8631606
175,8.16139
179,8.415647
182,8.075232
186,8.021788
188,8.199536
189,8.32056
191,8.185251
193,8.300668
194,8.118378
195,7.9653344
196,8.008479
197,8.229634
199,8.246349
200,8.038006
202,8.4204235
203,8.374296
204,8.462235
206,8.101964
207,8.511241
212,7.940455
217,8.012552
218,7.955649
220,8.703679
224,7.8897505
225,8.180236
229,8.495747
230,8.402113
234,8.137064
235,8.147158
238,8.088007
239,8.511438
241,8.149354
243,8.1213455
245,7.652007
247,8.189199
251,8.375712
252,8.065162
253,8.413496
255,8.201164
256,8.269635
258,8.631636
259,8.467134
260,8.050509
263,7.6993003
264,8.456879
266,8.277794
267,8.218798
268,8.407863
270,8.449202
273,8.201126
274,8.442003
275,8.106209
276,8.032123
277,8.418828
281,8.336859
282,8.206344
285,8.240698
292,8.19533
293,7.9824204
295,8.07052
298,8.127249
299,8.502497
300,8.395782
301,7.9498167
302,7.8777733
309,8.143909
311,8.384278
316,8.339592
317,8.020712
319,8.215197
321,8.145166
322,8.294624
324,8.350176
328,7.9571204
329,8.510078
331,8.426971
334,8.166153
337,8.040563
338,8.231028
340,8.5438
344,8.243462
349,7.7990975
350,7.706323
351,8.48089
354,8.064456
356,8.364886
358,7.979815
361,8.648052
364,8.285809
365,8.581009
370,7.97695
372,8.263971
374,8.34971
375,7.77444
376,8.267252
379,8.322386
380,8.405189
382,8.113853
383,8.357094
385,8.433209
389,8.308424
392,8.502844
394,8.132807
395,8.37896
398,7.8533187
400,8.040731
402,8.40924
403,8.225191
406,8.565462
410,8.105493
412,8.335451
413,8.272426
417,8.062178
418,8.263269
419,8.487715
420,8.221512
423,8.209027
424,8.35682
426,8.443951
427,7.9625816
432,8.025568
434,8.001239
438,8.441788
441,8.29708
443,8.391334
448,8.391889
449,8.347893
451,8.2719965
452,8.264845
457,8.575022
458,8.130123
459,8.398854
464,8.312534
465,8.262667
467,8.149912
471,8.187837
472,7.856974
477,8.101259
478,8.24132
480,8.288994
483,8.246312
487,8.253806
489,8.182124
