id,target
0,8.0623865
5,8.379202
15,8.38196
16,8.532046
17,8.122286
19,8.3308735
20,8.52379
21,7.869918
23,8.095782
29,8.343892
31,8.316025
32,7.78547
33,8.43206
34,8.215854
35,8.4514675
37,8.384218
38,8.163191
39,8.342928
40,8.451844
44,8.000306
49,7.9643316
53,8.278358
56,8.162938
60,8.319105
61,7.5562277
63,8.206626
64,8.486104
66,8.475591
70,8.060481
71,8.328154
72,8.555337
75,8.0659685
76,8.067961
78,8.288231
85,8.455702
86,7.861459
89,8.450914
90,8.428822
92,7.765443
93,8.23441
94,8.4198885
100,8.032267
101,8.350191
102,8.455128
105,7.8252816
106,8.42684
107,8.315538
108,8.193553
109,8.311884
112,8.404425
113,8.226027
116,8.236654
117,8.30094
118,8.459803
120,7.995009
129,8.347288
130,8.150925
132,8.163692
133,8.446787
134,8.273617
136,8.454104
137,8.19439
141,8.03535
142,8.344973
152,7.9817796
154,8.186296
156,8.220999
160,7.82642
161,8.145146
166,8.241018
170,8.249115
173,8.018927
174,7.892508
175,8.200092
179,8.366566
182,8.061409
186,8.003952
188,8.173985
189,8.313578
191,8.151287
193,8.337077
194,8.125766
195,7.96153
196,8.016575
197,8.205638
199,8.269292
200,8.017618
202,8.464707
203,8.401251
204,8.447341
206,8.101104
207,8.530844
212,7.944851
217,7.990167
218,7.96122
220,8.697283
224,7.88777
225,8.188753
229,8.502543
230,8.419138
234,8.112087
235,8.144542
238,8.051137
239,8.499647
241,8.178128
243,8.095091
245,7.6333914
247,8.206523
251,8.363359
252,8.016639
253,8.432251
255,8.195775
256,8.321943
258,8.665155
259,8.451342
260,8.081536
263,7.7002196
264,8.474035
266,8.333754
267,8.235624
268,8.425731
270,8.461035
273,8.183915
274,8.432806
275,8.117539
276,8.019135
277,8.426788
281,8.3471
282,8.191289
285,8.21685
292,8.203217
293,8.0018635
295,8.099513
298,8.100127
299,8.485691
300,8.409071
301,7.934897
302,7.848728
309,8.167746
311,8.37216
316,8.336763
317,8.018833
319,8.233436
321,8.162531
322,8.296814
324,8.402069
328,7.9511766
329,8.520538
331,8.436995
334,8.167581
337,8.0508795
338,8.207465
340,8.547414
344,8.24869
349,7.8195066
350,7.686035
351,8.486853
354,8.060571
356,8.365068
358,7.968457
361,8.659216
364,8.321819
365,8.598902
370,7.9379487
372,8.273392
374,8.3358555
375,7.7724504
376,8.256739
379,8.309813
380,8.387146
382,8.092013
383,8.344274
385,8.449596
389,8.280571
392,8.525479
394,8.099493
395,8.432348
398,7.8692446
400,8.023813
402,8.458589
403,8.229439
406,8.597101
410,8.070147
412,8.363261
413,8.239104
417,8.114044
418,8.295794
419,8.48108
420,8.234328
423,8.268373
424,8.371781
426,8.466188
427,8.032205
432,8.016114
434,7.9680824
438,8.453171
441,8.3144455
443,8.377687
448,8.418161
449,8.374714
451,8.2687
452,8.243019
457,8.582943
458,8.162938
459,8.422986
464,8.355186
465,8.2939205
467,8.169614
471,8.225321
472,7.843477
477,8.0967655
478,8.25108
480,8.288502
483,8.241311
487,8.259207
489,8.211056
491,8.193785
492,8.054421
496,8.176159
500,8.30089
501,8.109649
502,8.356993
503,8.268343
505,8.0630865
506,7.912427
514,8.037458
517,7.983584
519,8.096205
522,8.150497
523,8.403036
528,8.193597
530,8.04664
