id,target
0,8.093335
5,8.407145
15,8.416323
16,8.540735
17,8.111368
19,8.307597
20,8.546603
21,7.908796
23,8.114367
29,8.3215275
31,8.319913
32,7.779287
33,8.403595
34,8.194376
35,8.454561
37,8.428244
38,8.137663
39,8.366115
40,8.446037
44,7.990721
49,7.915924
53,8.30606
56,8.158014
60,8.293602
61,7.612825
63,8.245023
64,8.4016905
66,8.443481
70,8.0726795
71,8.351549
72,8.571188
75,8.060401
76,8.049942
78,8.262703
85,8.387678
86,7.8467703
89,8.4356575
90,8.434188
92,7.798251
93,8.186625
94,8.434845
100,8.025589
101,8.311203
102,8.461007
105,7.808001
106,8.44896
107,8.224972
108,8.184366
109,8.34033
112,8.368077
113,8.226531
116,8.212696
117,8.337993
118,8.476148
120,7.9894247
129,8.337753
130,8.12848
132,8.16388
133,8.430954
134,8.237928
136,8.477301
137,8.185106
141,8.0276165
142,8.370879
152,8.005207
154,8.142323
156,8.223189
160,7.878539
161,8.197043
166,8.185875
170,8.236364
173,8.005226
174,7.8200545
175,8.201221
179,8.355064
182,8.021125
186,7.989863
188,8.187885
189,8.308224
191,8.166005
193,8.345159
194,8.105532
195,7.9810286
196,8.008583
197,8.206263
199,8.254442
200,8.060684
202,8.452383
203,8.384802
204,8.461416
206,8.107605
207,8.527913
212,7.9165063
217,7.993454
218,7.924923
220,8.746705
224,7.878108
225,8.113555
229,8.451513
230,8.435762
234,8.124993
235,8.156019
238,8.053716
239,8.500503
241,8.155055
243,8.136319
245,7.7321944
247,8.209597
251,8.365781
252,8.076951
253,8.387122
255,8.174731
256,8.246714
258,8.640752
259,8.46002
260,8.0927725
263,7.6740503
264,8.496007
266,8.259478
267,8.232122
268,8.412527
270,8.45659
273,8.191377
274,8.488493
275,8.055909
276,8.0105715
277,8.40947
281,8.352083
282,8.210689
285,8.202136
292,8.210623
293,8.029896
295,8.059638
298,8.094788
299,8.509074
300,8.416661
301,7.939946
302,7.828475
309,8.197689
311,8.3977165
316,8.33058
317,8.038236
319,8.162625
321,8.170481
322,8.305853
324,8.37697
328,7.9364343
329,8.522865
331,8.459012
334,8.203748
337,8.085362
338,8.190525
340,8.523327
344,8.252944
349,7.824173
350,7.710559
351,8.494281
354,8.023392
356,8.309089
358,8.003774
361,8.64617
364,8.321009
365,8.591528
370,8.0114765
372,8.295285
374,8.333929
375,7.787812
376,8.263529
379,8.365763
380,8.386148
382,8.084779
383,8.349527
385,8.463101
389,8.303241
392,8.518245
394,8.089516
395,8.431548
398,7.90314
400,7.991389
402,8.43253
403,8.161578
406,8.591685
410,8.064299
412,8.329258
413,8.299039
417,8.067682
418,8.295759
419,8.485563
420,8.238617
423,8.275435
424,8.347715
426,8.491346
427,7.938855
432,7.9752073
434,7.9727883
438,8.422739
441,8.296419
443,8.386228
448,8.413092
449,8.302566
451,8.2273655
452,8.239027
457,8.573549
458,8.175287
459,8.427752
464,8.307894
465,8.265274
467,8.173073
471,8.189906
472,7.850465
477,8.142237
478,8.211748
480,8.295168
483,8.248036
487,8.242172
489,8.172973
491,8.196462
492,8.117996
496,8.142588
500,8.259887
501,8.075083
502,8.371738
503,8.270976
505,8.118353
506,7.898665
514,8.006513
517,7.947202
519,8.090518
522,8.128703
523,8.393946
528,8.174777
530,8.050916
532,8.0739155
535,8.206822
538,8.030673
542,8.454959
546,8.0918865
548,7.909114
550,8.205263
555,8.601255
557,8.101078
559,8.1704855
560,8.588324
562,8.200472
566,8.248053
567,8.452722
569,8.263637
571,8.342364
572,8.325083
574,8.224161
577,8.217456
581,8.442136
583,8.491005
587,8.1957655
590,7.9619765
592,8.260639
593,8.267702
608,8.620616
612,8.1306925
614,8.463709
616,8.483871
617,8.158022
625,8.1147175
626,8.29503
631,7.913307
633,8.22954
636,8.159082
639,8.081606
641,7.961919
642,7.846504
644,8.216143
645,7.865715
646,8.563827
647,8.101707
649,8.644232
650,8.461814
651,7.9381967
653,7.9835157
655,8.397514
656,8.744558
662,8.262579
669,8.34273
670,8.305307
673,8.31566
674,7.9208922
675,7.8024964
685,7.8587546
688,8.339335
689,8.121855
690,8.37827
691,8.283955
696,8.303462
698,8.347118
700,8.364569
701,8.161426
702,8.155245
703,8.61051
704,7.62082
706,8.32458
708,8.883688
716,8.317812
717,8.447835
718,8.1920395
719,7.791398
720,8.289957
721,8.265674
723,7.9895754
725,7.688845
726,8.051661
728,8.47885
730,7.8819795
731,8.235568
734,8.432437
736,8.391926
739,8.295497
743,8.420525
747,8.3132715
749,8.396096
752,7.911439
759,8.37486
763,7.976561
764,7.7515016
765,8.011545
766,8.499369
769,8.237672
776,8.219926
778,7.7838326
783,8.080527
784,8.158044
787,8.452311
791,7.8726068
792,8.26288
796,8.487982
799,7.7249756
800,8.107301
801,8.357374
803,7.9362717
804,7.91652
805,8.215376
806,8.218267
807,8.269133
809,8.063776
811,8.324785
813,8.069494
814,8.453878
815,7.8751287
816,8.393396
818,8.103024
822,8.531322
828,8.252725
831,7.777793
832,8.143126
834,7.8536315
835,8.647929
836,8.2718
838,8.231791
839,8.084238
842,8.103731
845,8.335683
846,8.598043
848,8.030146
852,7.968112
856,8.446091
857,8.231401
860,8.280931
869,8.107719
871,8.070402
876,8.417999
885,8.481888
887,8.574857
888,8.3610325
889,8.399307
891,7.5451484
895,8.403059
902,8.310658
903,8.642329
905,8.095507
907,8.116316
908,8.512334
909,8.175405
910,8.424089
911,8.003104
913,8.480757
914,8.436776
916,7.9161425
917,8.062086
919,8.153456
923,8.290014
924,7.9656725
925,8.377112
926,8.565618
929,8.437627
930,8.5219345
931,8.217329
936,8.451029
937,8.31161
947,8.088666
949,8.220288
952,8.127307
955,8.606477
956,8.512388
961,8.186351
963,7.868641
964,7.856248
966,8.581513
968,8.333792
969,7.975943
971,8.435559
974,8.612079
980,8.1310215
981,8.131261
982,8.405121
983,8.203592
984,8.03777
986,8.154467
992,8.497757
993,8.19194
994,8.4100895
998,8.256465
999,7.9046082
1004,8.712393
1006,8.000387
1007,8.053481
1011,9.002991
1012,8.170927
1014,7.9967384
1020,8.306348
1021,8.354443
1023,7.9625397
1025,7.8047943
1026,8.084391
1027,8.144139
1033,8.159874
1034,8.404111
1038,8.188704
1040,8.260546
1043,8.329854
1045,8.387614
1046,8.204153
1048,8.2823
1049,8.198217
1052,8.470062
1054,8.347875
1055,7.9830027
1056,8.234
1058,8.34695
1060,8.649232
1064,8.089004
1067,7.9861083
1069,8.201532
1070,8.114034
1072,8.2342615
1077,8.429996
1082,8.356207
1086,8.595182
1091,8.451107
1093,8.45097
1097,8.173662
1101,8.341257
1104,8.1067095
1106,8.224363
1107,8.24374
1109,8.646452
1113,7.9012933
1115,7.8904114
1119,8.248785
1120,7.874013
1123,8.440963
1131,8.4567585
1132,8.196917
1134,8.482306
1136,8.432494
1137,8.64626
1138,8.235818
1139,8.10757
1141,8.105486
1143,7.8819604
1144,7.9397326
1145,8.040815
1149,8.401055
1150,8.264462
1153,8.317434
1155,7.981514
1160,8.526888
1163,7.725042
1165,8.307565
1166,8.238946
1169,8.421672
1172,8.340309
1173,8.242998
1175,8.253824
1177,8.310446
1182,8.352051
1184,8.028092
1186,8.18263
1188,8.433743
1193,8.463686
1196,8.219317
1198,8.740562
1199,7.844963
1202,8.24573
1203,8.529495
1208,7.991079
1210,8.291968
1211,8.119098
1213,8.193982
1221,8.234276
1222,8.304598
1226,8.323664
1227,8.233012
1229,8.040357
1230,8.451616
1231,8.2280655
1232,8.729753
1233,8.092722
1234,8.775695
1236,7.9752784
1237,8.155604
1241,8.537161
1242,8.105492
1243,8.188741
1247,8.012733
1250,8.301348
1251,8.529432
1254,8.299222
1258,8.467154
1259,8.025905
1260,8.278444
1262,8.580271
1265,8.48446
1267,8.060591
1268,8.236521
1270,8.419922
1271,8.015597
1272,8.368649
1275,7.97491
1276,8.239265
1278,8.572513
1281,8.185472
1282,8.033022
1283,8.317224
1284,8.47466
1286,8.319648
1288,8.557676
1291,8.460552
1293,8.638459
1294,8.189516
1295,8.107519
1299,8.251215
1301,8.209908
1302,8.232309
1303,8.138872
1306,8.070368
1308,8.259513
1310,8.370133
1311,7.867717
1314,8.068603
1317,8.1792
1319,8.029052
1323,8.310901
1325,8.050565
1331,7.941882
1332,8.045167
1335,8.474149
1337,7.831122
1338,8.307653
1340,8.006945
1341,8.149616
1343,8.029182
1345,8.40826
1346,8.312799
1347,8.147314
1349,8.159373
1351,8.360445
1357,8.176824
1364,8.829184
1365,7.9952874
1366,7.8456116
1369,7.9752183
1371,8.419206
1373,8.132282
1382,8.387497
1385,8.298773
1386,8.112337
1389,8.197934
1392,8.229704
1394,8.14842
1398,8.173462
1400,8.101072
1401,8.475751
1403,8.338346
1405,8.0164995
1406,8.126262
1413,8.142161
1414,8.260895
1415,8.19091
1420,8.1647215
1421,8.421913
1423,7.8535957
1426,7.974847
1427,8.071767
1428,8.33885
1429,8.337907
1430,8.1583
1431,8.128838
1432,8.500326
1434,8.296907
1435,8.188589
1436,8.363078
1439,8.404438
1443,8.588871
1444,8.011005
1445,8.268831
1447,8.055441
1450,7.7769165
1451,7.994156
1452,8.627667
1453,8.630602
1454,8.296854
1455,8.531217
1457,8.3249
1459,8.077486
1466,8.221721
1467,8.25827
1468,8.5008335
1469,8.56444
1472,8.165503
1475,8.386771
1476,8.062113
1477,7.9512725
1483,8.146978
1484,8.223257
1485,8.379555
1488,8.090622
1491,8.487658
1494,8.109802
1498,8.13221
1502,7.999368
1503,8.173103
1506,8.135396
1509,8.360127
1511,8.065569
1516,8.500514
1518,8.222219
1519,8.009127
1523,8.110489
1526,8.186964
1532,8.361379
1535,7.9741783
1538,8.235524
1539,7.9051256
1541,8.463812
1543,8.081798
1544,8.38533
1546,8.115054
1547,8.116916
1548,8.189521
1555,8.19547
1556,8.337313
1558,8.682958
1559,8.324279
1561,8.408382
1562,8.371653
1564,8.149814
1567,8.097038
1568,7.934439
1569,8.452439
1575,8.462553
1576,8.037512
1578,8.172735
1583,8.406628
1584,8.284773
1587,8.515821
1595,8.370994
1596,8.311116
1597,8.475035
1601,8.249754
1604,8.28879
1611,8.044104
1613,8.173734
1615,8.107042
1616,8.388567
1620,8.472096
1622,8.007483
1626,8.146611
1628,8.247169
1629,8.230873
1633,7.8648996
1635,8.206133
1636,8.365683
1637,8.063636
1640,8.439248
1642,7.8915277
1643,8.248995
1644,8.0316105
1646,8.089944
1647,8.15266
1648,8.241691
1654,8.108337
1657,8.218386
1658,8.601451
1661,8.398014
1668,8.108391
1669,8.073159
1670,8.216273
1672,8.43511
1675,8.598538
1676,8.367636
1678,8.467408
1679,8.083107
1684,8.012433
1686,8.627518
1691,8.254068
1692,7.9854193
1697,8.003387
1699,8.327439
1700,8.264807
1703,8.486173
1704,7.9451475
1707,7.7667704
1708,8.342054
1711,8.064355
1713,8.329111
1714,8.07434
1717,8.305884
1721,8.466899
1723,7.933835
1724,8.576384
1727,7.941943
1728,8.151339
1731,8.172571
1735,8.360492
1736,8.22548
1738,8.272081
1740,8.409222
1741,8.149829
1743,8.15975
1744,8.29574
1745,7.758153
1746,8.165538
1747,8.626642
1750,8.13697
1753,8.372183
1760,7.8283052
1762,8.161226
1763,8.48086
1764,8.285855
1766,8.686113
1767,8.021672
1769,8.090989
1770,8.248579
1773,8.169233
1775,8.015198
1779,8.35512
1785,8.479589
1786,8.063662
1787,8.189331
1791,8.5575485
1794,8.176297
1795,8.031186
1801,7.9778686
1805,8.410294
1811,8.158846
1815,8.423246
1816,8.574862
1820,8.176161
1822,8.415696
1823,8.43303
1824,8.173543
1825,8.240802
1826,8.141268
1829,8.047895
1831,8.219472
1834,8.236092
1835,8.201769
1837,7.71755
1839,8.42083
1850,8.172864
1851,8.54492
1852,8.597821
1853,8.416595
1854,8.704938
1855,8.095227
1857,8.300601
1859,8.194612
1860,8.317341
1861,8.306313
1864,8.0559635
1865,8.08376
1867,8.058649
1871,8.337361
1872,7.8550673
1873,8.283124
1875,7.800471
1876,8.033308
1880,7.77094
1882,8.25355
1883,8.367002
1885,8.508539
1888,8.196558
1894,8.323427
1902,8.136324
1903,8.270413
1908,8.211664
1910,8.533205
1915,7.9171114
1921,8.402547
1923,8.0939865
1929,8.334945
1930,8.194174
1932,8.475467
1935,8.015365
1936,8.300768
1937,8.190961
1938,8.330451
1939,8.3064575
1945,8.04558
1947,8.175936
1950,8.260458
1952,8.263422
1955,8.33126
1962,8.181714
1963,8.10652
1964,8.211498
1967,8.278653
1968,8.32484
1969,8.462805
1972,8.40851
1974,8.366672
1977,8.312223
1978,8.310203
1979,8.272446
1982,8.369487
1984,8.09601
1985,8.458949
1988,8.303772
1989,8.319262
1992,8.31209
1994,8.357097
1995,8.192902
1996,8.213943
2001,7.8711877
2003,8.038408
2007,8.745943
2008,8.29751
2010,8.274139
2011,8.3597765
2012,8.384042
2014,8.209017
2015,8.133713
2017,7.7475863
2018,8.221367
2020,8.264396
2023,8.347549
2024,8.558464
2025,8.164533
2028,8.472565
2029,8.383153
2033,8.173441
2034,8.2952175
2035,8.27902
2036,7.9958906
2037,8.0720005
2038,8.140266
2039,8.358923
2045,8.550053
2046,8.069585
2052,8.494704
2059,8.277837
2063,8.006166
2064,8.232973
2065,7.8784018
2066,8.091563
2069,8.365114
2078,8.482115
2082,8.300158
2086,8.379776
2090,8.38216
2095,7.945011
2097,8.597357
2100,8.358139
2101,8.146677
2103,8.478337
2104,8.518375
2105,8.291502
2107,8.368389
2108,8.344953
2109,8.139023
2111,7.8316016
2112,8.1165905
2114,7.7213926
2115,8.370184
2116,8.267659
2117,8.794107
2118,8.191038
2119,8.180212
2120,8.207886
2121,8.1036005
2122,8.19491
2123,8.293071
2124,8.425714
2126,8.340046
2129,8.292841
2130,8.384921
2131,8.358047
2134,8.396984
2136,8.356474
2137,8.007971
2141,8.008959
2142,8.191711
2148,8.108759
2150,8.302546
2153,8.233458
2154,8.531602
2155,8.73187
2156,8.059565
2158,8.214714
2159,8.007603
2164,8.077414
2165,8.162682
2166,8.539818
2170,8.233012
2174,8.307207
2175,8.367107
2178,7.8570433
2179,8.25453
2184,8.1257515
2185,8.241638
2186,8.317306
2190,8.179312
2195,7.928851
2196,8.571699
2197,8.057703
2198,8.429696
2199,8.354149
2201,8.145922
2203,8.476285
2204,7.377703
2205,8.103395
2206,8.229697
2211,8.388514
2214,8.153158
2216,8.473183
2217,8.249942
2218,7.859988
2219,8.641664
2220,8.13107
2221,8.369118
2222,8.134848
2224,8.292581
2227,8.287214
2231,8.217389
2236,8.104998
2237,8.298024
2238,8.079755
2240,8.359111
2242,8.071867
2246,8.202611
2248,8.231991
2253,8.56592
2254,7.987484
2256,8.289767
2260,8.505133
2264,7.8979406
2267,8.0217085
2269,8.37422
2270,8.401712
2271,7.766913
2276,8.089499
2280,8.569161
2281,8.186266
2284,8.036436
2286,7.931473
2288,8.340228
2289,8.278532
2295,8.630993
2302,8.11167
2307,7.9000635
2308,8.151303
2309,8.314231
2310,8.383917
2312,8.539238
2316,8.07789
2321,8.372553
2323,8.196655
2326,8.097327
2327,8.166082
2329,8.350375
2330,8.45046
2331,8.377769
2334,8.607023
2337,8.3071575
2338,8.4291725
2342,8.367477
2346,8.43334
2350,7.871586
2351,8.328455
2355,7.8589225
2356,7.837409
2357,8.379064
2359,8.329191
2361,7.8353643
2365,8.488417
2369,8.394228
2372,7.929921
2377,8.262551
2379,8.549997
2380,8.4693985
2381,8.206392
2383,8.0735
2388,8.165823
2389,8.55386
2390,8.132742
2392,8.37583
2393,8.249522
2396,7.918133
2398,8.411261
2399,8.359879
2400,8.150284
2402,8.194319
2404,8.316131
2406,8.444379
2410,8.435345
2413,8.098932
2417,8.088797
2420,8.242585
2421,8.247766
2425,8.29476
2434,8.329826
2435,8.504282
2438,8.380438
2439,8.445143
2443,8.222653
2445,7.9591227
2446,8.427922
2448,8.493821
2451,8.411196
2452,7.934706
2453,7.65008
2455,8.456469
2457,8.147471
2458,8.0709715
2460,8.704091
2462,8.133093
2464,8.736262
2465,8.142123
2470,8.249922
2475,8.341218
2476,8.270047
2478,8.584888
2485,7.9917846
2486,7.937045
2487,8.503145
2489,8.279724
2493,7.963585
2494,8.614731
2497,8.117646
2499,8.32856
2500,8.403081
2505,8.335536
2506,8.439387
2511,7.9079504
2514,8.05572
2515,8.219929
2518,8.346802
2523,7.872706
2524,8.326563
2526,8.361246
2529,8.498609
2533,8.160782
2537,8.282362
2538,7.7782416
2540,7.945246
2542,8.358489
2544,8.306135
2545,8.399847
2547,8.286461
2550,8.372989
2551,8.174365
2555,7.8043694
2558,8.306094
2559,8.262592
2560,7.957419
2563,8.160083
2572,8.28941
2573,8.174582
2574,8.436199
2575,8.351284
2576,8.168341
2578,8.109796
2579,7.990245
2584,8.307501
2585,8.377541
2587,7.9502883
2589,8.171064
2594,7.9064813
2595,8.394643
2597,8.055339
2598,8.421759
2602,8.009822
2603,8.342664
2604,8.277282
2606,8.313089
2607,8.52498
2608,8.203606
2610,8.568645
2611,8.31637
2614,8.479359
2617,8.548163
2620,8.026914
2624,8.324728
2625,8.281314
2626,8.1836
2627,8.125827
2629,7.86502
2630,8.531611
2632,8.553318
2638,8.407045
2639,8.2945595
2648,8.375725
2649,8.38472
2655,8.557565
2656,8.173903
2657,8.205809
2659,8.96383
2660,8.41216
2661,8.236793
2663,8.424231
2665,8.475594
2668,8.139943
2670,8.376338
2674,8.134631
2675,8.216246
2680,8.0116205
2682,8.247858
2683,8.4380455
2684,8.287942
2687,8.219612
2688,8.603968
2689,8.034907
2690,7.9076242
2691,8.489949
2693,8.500386
2694,8.015775
2699,7.978939
2702,8.506125
2703,8.2727585
2709,8.603866
2716,8.232809
2717,8.042549
2719,8.177012
2721,8.456698
2722,8.405583
2732,7.9688697
2735,7.954501
2739,7.68315
2743,7.751189
2744,8.240297
2747,8.40951
2748,8.116147
2750,7.943695
2752,8.375328
2753,8.260272
2755,8.610077
2756,8.060176
2759,8.227757
2761,8.528585
2762,8.113755
2763,8.080319
2764,8.217382
2770,8.428317
2771,8.019419
2772,8.422619
2773,8.147687
2775,8.131033
2780,8.221611
2782,7.772935
2783,7.8687897
2789,8.364645
2796,8.547872
2798,8.2795
2799,8.22107
2800,8.520622
2806,8.111742
2807,8.043112
2814,8.031569
2817,8.379829
2818,8.439417
2820,8.423589
2821,8.079219
2822,7.8799577
2826,8.370883
2827,8.051602
2828,8.310595
2830,8.403153
2831,8.276781
2832,8.520473
2841,8.486355
2842,7.830457
2848,8.26992
2849,7.9826646
2851,8.4027195
2852,8.173759
2853,8.032571
2854,7.4873595
2860,7.925866
2862,8.2875185
2865,8.317095
2866,8.059214
2867,8.342859
2870,8.284746
2875,8.419744
2877,8.391004
2878,7.855265
2879,8.31446
2882,8.508622
2883,8.219953
2884,8.565857
2885,8.548655
2886,8.486166
2887,8.162574
2889,8.263648
2890,8.2999115
2895,7.98157
2896,8.082275
2897,8.158913
2899,8.159351
2902,8.307
2908,8.089855
2914,8.2239065
2916,8.077711
2917,8.398498
2918,8.144091
2920,8.23838
2922,8.285222
2925,8.493475
2928,7.977829
2929,8.122785
2932,7.8804893
2933,8.039419
2934,8.111547
2935,8.441423
2936,8.073931
2937,8.328917
2939,8.294209
2943,8.674083
2946,8.3720455
2949,7.925914
2950,8.10367
2951,8.399533
2953,8.297735
2959,7.9417505
2963,8.264187
2967,8.119928
2970,8.226097
2974,8.147198
2977,8.246486
2980,8.13974
2981,8.184523
2986,8.060181
2987,8.295542
2988,8.568912
2991,8.12715
2993,8.354151
2994,8.26935
2995,8.231738
2996,8.393346
3001,7.961895
3003,7.9859314
3005,8.142806
3008,8.324038
3009,8.203434
3010,8.107422
3011,8.222045
3012,8.28353
3017,8.359659
3020,7.9045234
3021,8.109041
3022,8.208281
3027,8.213865
3030,8.220137
3031,8.782527
3032,8.514458
3033,8.358312
3035,8.321
3038,8.540611
3040,8.020207
3043,8.27215
3045,8.386342
3046,8.223066
3057,7.975947
3058,8.387267
3059,8.249751
3061,8.089907
3062,8.140353
3063,8.168799
3064,7.994712
3067,8.178335
3068,7.8587556
3070,7.9316125
3074,8.1334
3076,8.3793
3077,8.259973
3078,8.320112
3079,8.021509
3082,8.282699
3083,8.22292
3084,8.00132
3088,8.45624
3089,7.8481064
3090,8.151757
3091,8.493521
3092,8.163326
3093,8.044958
3097,8.279335
3098,8.391118
3099,8.465988
3104,8.152442
3105,8.494615
3106,8.330184
3108,8.487158
3110,8.316427
3112,8.225413
3113,8.3104105
3114,7.995833
3117,7.953643
3118,8.295889
3122,8.324552
3124,8.194224
3126,8.2488165
3129,8.0857
3131,8.312098
3133,8.233724
3135,8.481828
3138,8.439545
3140,8.033106
3146,8.3270445
3152,8.057117
3156,8.411287
3157,7.9835978
3158,8.511332
3159,8.169371
3160,8.324577
3164,8.368805
3172,8.218271
3174,8.459239
3175,8.3259735
3177,7.9731827
3183,8.392065
3190,8.108778
3192,8.2965975
3195,8.664627
3196,8.527347
3203,8.367142
3208,8.341974
3209,8.080591
3210,8.370819
3211,8.2423725
3215,8.431351
3216,8.257846
3218,8.481493
3220,8.590611
3224,8.566962
3231,8.313783
3234,8.319195
3235,8.483338
3236,8.356974
3237,8.330988
3239,8.053951
3242,8.247668
3245,8.04451
3251,8.275004
3254,8.177912
3256,7.9696593
3258,8.275057
3260,8.221971
3267,8.59819
3268,8.225843
3270,8.095637
3272,8.605833
3273,7.8807883
3274,8.067793
3276,7.917408
3277,7.9528785
3279,7.9059014
3280,8.430423
3282,8.085568
3283,8.422812
3286,8.243434
3288,8.006096
3290,8.21084
3296,8.447134
3298,8.367968
3301,8.294586
3302,7.8971343
3304,8.345594
3305,8.027265
3309,8.150028
3311,8.464266
3316,8.139852
3317,8.028979
3318,8.374414
3328,8.434431
3330,7.849614
3331,8.4325285
3332,8.499045
3334,8.332838
3337,7.920044
3338,8.029842
3343,8.311956
3346,8.232701
3353,8.42321
3354,8.003654
3360,8.243678
3366,8.071146
3367,8.321587
3370,8.110954
3371,8.2024765
3372,8.101383
3374,8.486539
3376,8.168497
3378,8.315958
3379,8.284208
3382,8.387115
3383,8.055658
3385,8.535002
3386,8.070552
3396,8.277242
3400,8.233561
3401,8.190733
3403,8.374168
3408,8.537216
3412,8.541529
3415,8.717471
3416,8.384382
3420,8.233088
3422,8.13125
3424,7.9190164
3427,8.339575
3428,8.343044
3430,8.20314
3431,8.440613
3432,8.340909
3440,8.296521
3441,8.162852
3442,8.539158
3444,8.060941
3445,8.1953335
3446,8.176966
3449,8.284151
3453,8.565327
3454,8.593631
3459,8.431069
3462,7.802316
3463,8.633381
3464,8.182003
3465,8.325312
3469,7.8602095
3470,8.204775
3471,8.361707
3472,8.443629
3476,8.224346
3477,8.197098
3479,8.191747
3493,8.090222
3494,8.193086
3496,8.626249
3497,8.035679
3498,8.223318
3502,8.36721
3505,8.202037
3506,8.27043
3508,7.554311
3512,8.561009
3513,8.241254
3514,8.089539
3518,8.380529
3520,8.085196
3524,8.619871
3525,8.217951
3529,7.929141
3530,8.037761
3532,8.345972
3535,8.279812
3539,8.441061
3540,8.396087
3543,8.189063
3547,8.73084
3548,8.147136
3549,8.434433
3558,7.968605
3561,8.204224
3562,8.029422
3565,8.536438
3568,8.496348
3570,8.121929
3581,8.141465
3585,7.8246803
3586,7.8882065
3589,8.353662
3591,8.314775
3592,8.448629
3598,7.876741
3602,8.144562
3603,7.83181
3606,8.098396
3610,8.089399
3611,7.8216376
3612,8.363337
3614,8.453085
3619,8.365832
3620,8.055982
3622,8.462996
3624,8.163233
3628,8.169125
3630,8.221632
3639,8.402211
3642,8.636429
3649,8.172036
3650,8.489446
3651,8.422167
3652,8.062838
3654,8.146837
3657,8.226523
3661,8.333094
3662,7.8282037
3664,8.428471
3670,8.248996
3673,8.308078
3677,8.389189
3678,8.43464
3679,8.354107
3682,8.395157
