id,target
0,8.060057
5,8.377622
15,8.385881
16,8.551162
17,8.136026
19,8.309807
20,8.510163
21,7.8483706
23,8.096339
29,8.306257
31,8.32574
32,7.782046
33,8.424764
34,8.205865
35,8.417525
37,8.398349
38,8.154639
39,8.350424
40,8.442934
44,7.9987307
49,7.9755883
53,8.264463
56,8.149333
60,8.317212
61,7.552391
63,8.207474
64,8.526871
66,8.492055
70,8.057866
71,8.318839
72,8.542114
75,8.0610695
76,8.041155
78,8.305321
85,8.4357395
86,7.8684945
89,8.454496
90,8.464505
92,7.792407
93,8.23039
94,8.410313
100,7.987438
101,8.34726
102,8.432779
105,7.852895
106,8.44136
107,8.331312
108,8.159142
109,8.3430195
112,8.374779
113,8.2322645
116,8.24429
117,8.287504
118,8.443847
120,7.982927
129,8.360736
130,8.137784
132,8.16335
133,8.427802
134,8.266056
136,8.448008
137,8.184002
141,8.028593
142,8.338469
152,7.942908
154,8.192936
156,8.222126
160,7.8198485
161,8.136996
166,8.205969
170,8.268134
173,8.023736
174,7.897868
175,8.179253
179,8.345804
182,8.05379
186,8.049767
188,8.156993
189,8.286723
191,8.167421
193,8.357917
194,8.113854
195,7.9573393
196,8.027583
197,8.192411
199,8.263121
200,8.030481
202,8.479233
203,8.392557
204,8.441797
206,8.088303
207,8.515187
212,7.9476748
217,8.005602
218,7.95215
220,8.6788435
224,7.886041
225,8.16746
229,8.4808035
230,8.437735
234,8.118761
235,8.178978
238,8.060844
239,8.532275
241,8.175967
243,8.106448
245,7.6359267
247,8.217351
251,8.353252
252,8.014849
253,8.434214
255,8.145376
256,8.319738
258,8.632773
259,8.459607
260,8.076857
263,7.686624
264,8.4487705
266,8.351984
267,8.233238
268,8.401669
270,8.459394
273,8.18524
274,8.415379
275,8.090129
276,8.032958
277,8.399451
281,8.362425
282,8.193072
285,8.218157
292,8.192899
293,7.977563
295,8.092161
298,8.095835
299,8.50568
300,8.400946
301,7.9641747
302,7.8455887
309,8.168445
311,8.36687
316,8.343424
317,8.019036
319,8.21833
321,8.141806
322,8.307519
324,8.427291
328,7.909436
329,8.523903
331,8.433591
334,8.157698
337,8.048215
338,8.183653
340,8.563127
344,8.25107
349,7.806057
350,7.6725426
351,8.476132
354,8.069902
356,8.385441
358,8.010273
361,8.651673
364,8.320727
365,8.600611
370,7.913821
372,8.272692
374,8.377046
375,7.778451
376,8.288221
379,8.309694
380,8.392604
382,8.079987
383,8.331914
385,8.476588
389,8.289207
392,8.532277
394,8.147014
395,8.401844
398,7.872264
400,8.024307
402,8.483491
403,8.2463
406,8.58894
410,8.080055
412,8.33665
413,8.243756
417,8.11172
418,8.277597
419,8.490311
420,8.245432
423,8.264328
424,8.370596
426,8.485567
427,8.001997
432,7.998099
434,7.9719553
438,8.450066
441,8.30227
443,8.398007
448,8.422762
449,8.357154
451,8.2527895
452,8.266085
457,8.573242
458,8.149771
459,8.41852
464,8.355779
465,8.27534
467,8.156545
471,8.205359
472,7.8258286
477,8.10893
478,8.251287
480,8.271408
483,8.237426
487,8.2555275
489,8.183146
491,8.192827
492,8.0895405
496,8.166822
500,8.286758
501,8.080265
502,8.3528805
503,8.286519
505,8.055421
506,7.9079833
514,8.023177
517,7.9814553
519,8.094934
522,8.142606
523,8.386088
528,8.185659
530,8.05941
532,8.104073
535,8.217066
538,8.013293
542,8.487778
546,8.124929
548,7.8853745
550,8.133268
555,8.562634
557,8.061304
559,8.227399
560,8.576379
562,8.19505
566,8.278524
567,8.373179
569,8.244066
571,8.310119
572,8.309296
574,8.2115
577,8.33116
581,8.456865
583,8.5163555
587,8.2156925
590,7.9918365
592,8.273065
