id,target
0,8.04542
5,8.370933
15,8.405303
16,8.509925
17,8.118062
19,8.28873
20,8.530257
21,7.89167
23,8.093738
29,8.323843
31,8.337616
32,7.7932296
33,8.434114
34,8.199011
35,8.448796
37,8.414976
38,8.145058
39,8.360135
40,8.44601
44,7.98741
49,7.943197
53,8.298475
56,8.155791
60,8.308359
61,7.6257086
63,8.192737
64,8.391743
66,8.44363
70,8.065039
71,8.347143
72,8.542818
75,8.049571
76,8.071979
78,8.276105
85,8.435166
86,7.8551307
89,8.424696
90,8.432922
92,7.725577
93,8.194196
94,8.412182
100,7.9998846
101,8.331913
102,8.448341
105,7.82199
106,8.393835
107,8.296415
108,8.163017
109,8.32667
112,8.348238
113,8.2157545
116,8.199506
117,8.33053
118,8.448164
120,7.962345
129,8.3608265
130,8.141631
132,8.148857
133,8.457136
134,8.255693
136,8.447943
137,8.191345
141,8.077658
142,8.35202
152,7.9706583
154,8.192822
156,8.233835
160,7.813774
161,8.176059
166,8.20225
170,8.2752
173,7.9986467
174,7.8618674
175,8.185126
179,8.340025
182,8.076201
186,8.035876
188,8.174865
189,8.311432
191,8.169733
193,8.324569
194,8.097238
195,7.9791503
196,8.004809
197,8.225672
199,8.26636
200,8.051675
202,8.411598
203,8.410133
204,8.430789
206,8.098784
207,8.512955
212,7.936937
217,8.001951
218,7.9454284
220,8.686643
224,7.8980737
225,8.135383
229,8.487399
230,8.430135
234,8.117155
235,8.126131
238,8.05142
239,8.522545
241,8.15025
243,8.143072
245,7.6765137
247,8.193918
251,8.358753
252,8.067319
253,8.413458
255,8.176664
256,8.275843
258,8.64872
259,8.461735
260,8.05792
263,7.6661277
264,8.475525
266,8.27157
267,8.226046
268,8.374372
270,8.44854
273,8.182812
274,8.473918
275,8.091242
276,8.02574
277,8.4033
281,8.354052
282,8.231822
285,8.236468
292,8.194712
293,8.003772
295,8.057274
298,8.1098175
299,8.514864
300,8.386059
301,7.951537
302,7.853925
309,8.166829
311,8.391515
316,8.346818
317,8.008017
319,8.189272
321,8.150243
322,8.319595
324,8.365601
328,7.9383826
329,8.525112
331,8.461601
334,8.173991
337,8.076176
338,8.182544
340,8.539129
344,8.228234
349,7.78788
350,7.6740007
351,8.4623165
354,8.055292
356,8.345762
358,7.983245
361,8.642061
364,8.300517
365,8.599038
370,7.988027
372,8.265612
374,8.33577
375,7.7888236
376,8.265196
379,8.344549
380,8.392598
382,8.0764065
383,8.313054
385,8.457982
389,8.296801
392,8.517755
394,8.124565
395,8.411415
398,7.8814726
400,8.027831
402,8.409539
403,8.240949
406,8.588975
410,8.095678
412,8.312042
413,8.287949
417,8.10013
418,8.276561
419,8.479952
420,8.2531
423,8.232396
424,8.354231
426,8.437957
427,7.985761
432,8.028986
434,8.039099
438,8.447003
441,8.281448
443,8.401571
448,8.391792
449,8.309427
451,8.288727
452,8.219725
457,8.581476
458,8.139951
459,8.435751
464,8.321575
465,8.24252
467,8.152243
471,8.173491
472,7.8463364
477,8.119632
478,8.233772
480,8.304176
483,8.264986
487,8.237539
489,8.196439
491,8.191382
492,8.104166
496,8.175667
500,8.285308
501,8.078046
502,8.389315
503,8.27183
505,8.093678
506,7.8955207
514,8.014414
517,7.9344893
519,8.099435
522,8.137912
523,8.398748
528,8.213252
530,8.037007
532,8.075924
535,8.206686
538,8.013248
542,8.442178
546,8.0996685
548,7.9103875
550,8.176244
555,8.555536
557,8.067069
559,8.194476
560,8.548681
562,8.197527
566,8.192339
567,8.4141655
569,8.26078
571,8.320669
572,8.3452635
574,8.254077
577,8.271708
581,8.435109
583,8.4889765
587,8.195318
590,8.00213
592,8.297741
593,8.296295
608,8.631762
612,8.132299
614,8.43081
616,8.470934
617,8.148793
625,8.1428585
626,8.286306
631,7.9158325
633,8.228137
636,8.1456
639,8.0853
641,7.9973955
642,7.818502
644,8.259592
645,7.948274
646,8.563417
647,8.108377
649,8.5955305
650,8.436916
651,7.9414573
653,7.9841247
655,8.363559
656,8.693204
662,8.25688
669,8.348398
670,8.299417
673,8.347956
674,7.963418
675,7.812435
685,7.8320007
688,8.321894
689,8.142778
690,8.370722
691,8.31255
696,8.323751
698,8.372843
700,8.380754
701,8.146752
702,8.162373
703,8.6039915
704,7.615979
