id,target
0,8.049455
5,8.37998
15,8.398318
16,8.506224
17,8.129836
19,8.308771
20,8.542938
21,7.888665
23,8.114548
29,8.326586
31,8.347949
32,7.7749443
33,8.397875
34,8.198404
35,8.473112
37,8.3990755
38,8.161403
39,8.327669
40,8.448964
44,7.981169
49,7.963025
53,8.294129
56,8.150868
60,8.313481
61,7.594349
63,8.1988735
64,8.410309
66,8.443292
70,8.061394
71,8.343364
72,8.556916
75,8.060098
76,8.060102
78,8.269144
85,8.409763
86,7.852393
89,8.430574
90,8.43704
92,7.7246156
93,8.209198
94,8.408622
100,8.000661
101,8.318258
102,8.441611
105,7.799662
106,8.403264
107,8.32718
108,8.163213
109,8.344729
112,8.359716
113,8.254461
116,8.205665
117,8.342469
118,8.453269
120,7.9898367
129,8.367458
130,8.125779
132,8.15932
133,8.455816
134,8.2322235
136,8.458684
137,8.182532
141,8.038144
142,8.353478
152,7.994807
154,8.168085
156,8.212384
160,7.8424635
161,8.193553
166,8.211759
170,8.226726
173,8.02017
174,7.8351274
175,8.183681
179,8.37416
182,8.046171
186,8.00263
188,8.201296
189,8.295881
191,8.177602
193,8.321772
194,8.098471
195,7.970336
196,7.979796
197,8.207138
199,8.260431
200,8.070375
202,8.422789
203,8.402367
204,8.463821
206,8.119348
207,8.509903
212,7.941514
217,8.008574
218,7.9417677
220,8.700756
224,7.8835573
225,8.136591
229,8.47295
230,8.412239
234,8.1297655
235,8.137187
238,8.0633135
239,8.509549
241,8.142555
243,8.133199
245,7.690484
247,8.201674
251,8.3567295
252,8.0758
253,8.405238
255,8.179828
256,8.273439
258,8.629371
259,8.48125
260,8.055138
263,7.6669207
264,8.468425
266,8.275667
267,8.230677
268,8.389955
270,8.448793
273,8.193538
274,8.469398
275,8.0735855
276,8.023627
277,8.428339
281,8.338331
282,8.211985
285,8.23073
292,8.206239
293,7.995439
295,8.05774
298,8.12092
299,8.524225
300,8.392407
301,7.9474554
302,7.854659
309,8.154766
311,8.383179
316,8.344423
317,8.04299
319,8.191266
321,8.136717
322,8.31352
324,8.353713
328,7.9596963
329,8.513858
331,8.438902
334,8.173585
337,8.076451
338,8.203779
340,8.543971
344,8.252874
349,7.8255982
350,7.6805773
351,8.474611
354,8.074272
356,8.345366
358,7.996953
361,8.644381
364,8.304241
365,8.5890255
370,7.9786744
372,8.269849
374,8.347239
375,7.80466
376,8.25847
379,8.336368
380,8.414658
382,8.113887
383,8.343918
385,8.472847
389,8.299429
392,8.499423
394,8.09003
395,8.390697
398,7.885905
400,8.034123
402,8.421055
403,8.210892
406,8.579451
410,8.0805435
412,8.313865
413,8.292051
417,8.07075
418,8.276118
419,8.495405
420,8.241249
423,8.230447
424,8.370635
426,8.461489
427,7.966162
432,7.9995117
434,8.008523
