id,target
0,8.085679
5,8.392857
15,8.413168
16,8.522988
17,8.131763
19,8.309949
20,8.542765
21,7.88817
23,8.089702
29,8.306156
31,8.347509
32,7.7955084
33,8.401514
34,8.186426
35,8.455123
37,8.423597
38,8.154233
39,8.363901
40,8.452215
44,7.988353
49,7.954599
53,8.304444
56,8.156912
60,8.308064
61,7.6314497
63,8.208227
64,8.3924
66,8.452979
70,8.040743
71,8.365831
72,8.549096
75,8.059631
76,8.051004
78,8.275731
85,8.42676
86,7.8382654
89,8.444796
90,8.440743
92,7.795273
93,8.203387
94,8.425993
100,8.008957
101,8.323091
102,8.462463
105,7.8225875
106,8.4299755
107,8.27473
108,8.161711
109,8.322506
112,8.379304
113,8.233981
116,8.215858
117,8.332214
118,8.492777
120,7.981908
129,8.374897
130,8.138508
132,8.170336
133,8.447973
134,8.245195
136,8.474344
137,8.194963
141,8.044727
142,8.349998
152,7.9891424
154,8.155657
156,8.236076
160,7.827121
161,8.209406
166,8.200857
170,8.2384615
173,8.011873
174,7.84216
175,8.19805
179,8.361
182,8.046811
186,8.002793
188,8.186485
189,8.294722
191,8.154065
193,8.339804
194,8.098358
195,7.98284
196,8.011389
197,8.206244
199,8.268457
200,8.066777
202,8.440568
203,8.402377
204,8.4769125
206,8.103256
207,8.516751
212,7.929471
217,7.986014
218,7.9139795
220,8.688922
224,7.900239
225,8.114261
229,8.452604
230,8.441048
234,8.122127
235,8.1486225
238,8.051407
239,8.521451
241,8.149065
243,8.141618
245,7.729261
247,8.214774
251,8.37889
252,8.053425
253,8.419547
255,8.134279
256,8.255619
258,8.640511
259,8.471942
260,8.073247
263,7.649474
264,8.483418
266,8.2880535
267,8.227182
268,8.388161
270,8.462473
273,8.194866
274,8.456578
275,8.068098
276,8.014197
277,8.41936
281,8.360625
282,8.22196
285,8.231642
292,8.210682
293,8.010591
295,8.044686
298,8.110703
299,8.534999
300,8.405372
301,7.946378
302,7.830574
309,8.1775675
311,8.368368
316,8.329208
317,8.016264
319,8.198038
321,8.151117
322,8.323995
324,8.384415
328,7.944497
329,8.493222
331,8.474256
334,8.174766
337,8.092638
338,8.15911
340,8.529524
344,8.251648
349,7.8136263
350,7.696644
351,8.48292
354,8.059205
356,8.321186
358,7.998755
361,8.646803
364,8.318293
365,8.584798
370,7.994957
372,8.285735
374,8.336434
375,7.780741
376,8.260646
379,8.348644
380,8.385638
382,8.088448
383,8.332097
385,8.472786
389,8.280541
