id,target
0,8.096895
5,8.401533
15,8.415588
16,8.5321455
17,8.121271
19,8.307087
20,8.537958
21,7.894075
23,8.126592
29,8.324953
31,8.317855
32,7.7815576
33,8.398264
34,8.201582
35,8.457519
37,8.439316
38,8.154046
39,8.354509
40,8.455088
44,8.000647
49,7.922445
53,8.317657
56,8.178558
60,8.283737
61,7.616121
63,8.233984
64,8.382468
66,8.442949
70,8.079685
71,8.348491
72,8.570402
75,8.055634
76,8.043321
78,8.263207
85,8.375099
86,7.841255
89,8.439399
90,8.42853
92,7.80895
93,8.18685
94,8.428738
100,8.037384
101,8.317827
102,8.4767275
105,7.817991
106,8.451442
107,8.225578
108,8.185387
109,8.336445
112,8.374147
113,8.232805
116,8.220824
117,8.348353
118,8.487112
120,7.9868593
129,8.339853
130,8.134825
132,8.164614
133,8.434268
134,8.252648
136,8.457517
137,8.200319
141,8.028065
142,8.358721
152,8.007818
154,8.135596
156,8.214635
160,7.8744116
161,8.19391
166,8.184056
170,8.232096
173,8.0166445
174,7.8218246
175,8.210978
179,8.367915
182,8.028774
186,7.986804
188,8.184562
189,8.309346
191,8.170179
193,8.353932
194,8.112192
195,7.9689584
196,8.005409
197,8.205347
199,8.25279
200,8.048794
202,8.455434
203,8.380808
204,8.468702
206,8.102495
207,8.524308
212,7.909889
217,7.9919405
218,7.917016
220,8.7442045
224,7.8749895
225,8.112905
229,8.45859
230,8.434716
234,8.129144
235,8.154775
238,8.055992
239,8.493123
241,8.160535
243,8.116971
245,7.7240133
247,8.211145
251,8.375565
252,8.092164
253,8.382735
255,8.161055
256,8.245291
258,8.630791
259,8.458642
260,8.100977
263,7.6768684
264,8.49459
266,8.269346
267,8.2362385
268,8.404152
270,8.455016
273,8.191137
274,8.483026
275,8.055946
276,8.005152
277,8.420708
281,8.33314
282,8.20291
285,8.202705
292,8.204234
293,8.025961
295,8.063819
298,8.0930805
299,8.525778
300,8.423333
301,7.9497437
302,7.8314643
309,8.183478
311,8.394768
316,8.336516
317,8.03384
319,8.162381
321,8.165416
322,8.288115
324,8.380358
328,7.9279175
329,8.517331
331,8.452558
334,8.196225
337,8.073074
338,8.1829405
340,8.53037
344,8.245885
349,7.815684
350,7.7053194
351,8.495807
354,8.022866
356,8.318179
358,7.997634
361,8.6322975
364,8.3269
365,8.594827
370,8.009457
372,8.274492
374,8.338772
375,7.7761903
376,8.2607355
379,8.3697405
380,8.395601
382,8.095814
383,8.345258
385,8.451844
389,8.287904
392,8.506666
394,8.096855
395,8.425493
398,7.904036
400,7.9913
402,8.426004
403,8.16736
406,8.589414
410,8.053473
412,8.322118
413,8.303347
417,8.05659
418,8.300229
419,8.491075
420,8.236326
423,8.276229
424,8.359583
426,8.481477
427,7.941719
432,7.9850106
434,7.9572005
438,8.423487
441,8.296783
443,8.387378
448,8.424205
449,8.302513
451,8.225817
452,8.263655
457,8.565092
458,8.169807
459,8.42295
464,8.308633
465,8.258235
467,8.170766
471,8.181358
472,7.8580627
477,8.135024
478,8.217649
480,8.296643
483,8.248906
487,8.2453985
489,8.174834
491,8.194448
492,8.131123
496,8.141977
500,8.260703
501,8.06558
502,8.37825
503,8.264038
505,8.121581
506,7.9134345
514,8.014765
517,7.9506025
519,8.087175
522,8.123231
523,8.397799
528,8.175944
530,8.063215
532,8.075536
535,8.21597
538,8.030717
542,8.454531
546,8.097664
548,7.906967
550,8.204382
555,8.588529
557,8.093375
559,8.1918745
560,8.588004
562,8.224123
566,8.242928
567,8.444847
569,8.265012
571,8.341257
572,8.328371
574,8.224915
577,8.214959
581,8.446652
583,8.4859295
587,8.198576
590,7.958665
592,8.247861
593,8.270336
608,8.610689
612,8.115962
614,8.466583
616,8.470488
617,8.168062
625,8.115952
626,8.294477
631,7.9044485
633,8.235417
636,8.1585045
639,8.084994
641,7.975209
642,7.843993
644,8.226979
645,7.8637404
646,8.563341
647,8.117205
649,8.639624
650,8.462907
651,7.9375906
653,7.9866548
655,8.396685
656,8.750768
662,8.265921
